TP9,AF7,AF8,TP10,Right AUX
17.09,21.484,21.484,14.16,19.043
32.227,-12.695,16.602,17.09,-38.574
36.621,23.438,16.113,21.973,14.16
30.762,72.266,19.531,26.367,2.441
24.414,38.574,21.973,27.832,-34.18
21.484,-14.16,22.949,25.391,2.93
31.25,-14.16,19.531,27.344,31.738
38.086,35.645,27.344,35.645,16.602
35.156,88.379,31.738,33.203,7.324
26.855,83.008,20.996,27.344,83.984
25.391,29.297,14.648,25.879,66.406
37.109,26.367,20.02,23.926,30.762
38.574,-23.438,11.23,27.832,23.438
25.391,-11.719,13.184,23.926,14.16
19.043,84.473,32.227,25.879,38.574
20.02,52.246,24.902,22.949,14.16
30.273,34.18,17.578,22.949,29.297
44.434,37.598,20.996,35.645,24.902
44.434,77.637,30.762,34.668,44.922
48.828,51.27,30.273,36.621,39.062
48.828,-2.441,33.203,38.574,0
45.898,47.852,25.391,32.715,26.367
48.828,0.488,7.812,27.832,-3.418
50.293,16.602,25.879,42.969,44.434
58.105,91.797,34.668,56.152,83.984
29.297,40.039,15.137,23.438,22.461
8.301,23.438,9.766,0,8.301
29.785,44.922,17.578,10.254,4.883
20.508,63.477,25.879,5.859,-39.062
18.066,28.32,14.16,3.418,-40.527
27.344,2.93,7.812,4.883,-37.598
24.414,47.852,12.207,6.348,-22.949
32.715,10.742,9.277,15.137,-6.348
24.902,31.25,14.648,6.348,28.32
22.949,111.328,23.438,8.789,44.434
22.461,71.289,21.973,13.184,0
13.184,63.477,7.324,-0.977,-4.883
30.273,54.688,5.371,10.742,28.32
33.203,71.289,20.508,22.461,66.895
28.32,97.168,24.414,21.484,78.613
32.715,37.598,13.184,23.438,44.434
26.855,-18.555,7.812,23.438,-28.32
27.832,-5.859,14.16,18.066,-45.898
38.574,52.734,23.926,18.555,-26.855
35.156,138.672,35.156,25.391,35.156
35.156,114.746,27.832,24.414,42.48
30.762,64.941,21.484,20.996,-17.09
32.715,61.523,17.578,18.066,-0.488
40.527,46.875,19.043,20.508,30.762
38.086,100.586,30.762,23.438,7.812
40.527,129.883,28.809,26.855,-2.93
33.203,86.914,17.578,29.297,3.906
36.133,87.402,21.973,30.273,30.762
53.223,115.234,32.715,40.527,78.613
52.246,137.207,27.344,43.457,62.012
41.016,132.812,21.484,43.945,-21.484
30.762,141.113,22.949,36.133,-42.969
42.48,133.789,12.695,27.344,-12.207
53.223,139.16,19.043,36.133,19.043
40.527,179.688,27.832,41.504,76.172
38.086,135.254,15.137,41.016,50.293
33.691,77.148,4.883,28.809,-12.695
30.273,82.52,16.113,25.879,1.465
42.48,50.781,17.09,26.855,27.832
40.527,103.027,19.531,22.949,43.945
28.32,138.184,20.508,25.879,44.922
31.738,86.914,12.695,26.855,23.926
29.785,128.906,20.508,22.949,42.48
41.016,93.75,24.902,23.438,75.195
45.41,90.332,21.484,30.762,32.715
31.738,186.035,19.043,24.414,47.363
23.926,161.621,15.137,20.996,43.457
17.09,139.648,11.719,21.973,49.316
28.32,125.488,13.184,25.391,23.926
35.156,152.344,20.02,31.25,10.742
34.668,156.738,17.09,27.832,17.578
24.414,73.73,7.324,25.879,-48.828
20.996,10.742,11.23,25.879,-19.531
31.738,0.977,23.926,25.391,44.434
38.086,48.34,27.832,24.902,61.523
31.738,131.836,28.32,21.484,53.223
29.297,99.609,20.508,23.438,12.207
22.461,51.27,15.625,16.113,-23.438
33.203,43.945,14.16,18.066,-2.93
62.988,79.102,17.09,39.551,23.926
63.965,119.141,24.414,50.781,69.824
33.691,71.289,25.879,37.598,61.523
5.859,26.367,26.367,9.277,-12.207
0,1.465,25.879,0.488,-11.23
14.648,-5.371,25.391,27.832,7.324
9.766,24.902,27.344,30.762,-24.902
6.836,32.227,30.273,24.902,-47.852
5.859,7.812,26.855,30.762,-14.16
7.812,15.625,25.391,25.879,37.109
24.902,-20.508,27.832,26.367,44.922
20.02,28.809,25.391,30.762,2.93
14.16,89.844,23.438,24.902,30.273
16.113,39.062,31.25,28.32,67.383
17.578,9.766,34.668,33.691,29.785
20.02,38.574,26.855,32.227,48.828
16.602,67.383,20.996,31.25,40.039
19.531,27.344,17.09,34.668,46.875
16.602,14.648,18.066,28.809,59.57
12.207,40.527,21.973,20.996,-12.695
23.926,-7.812,21.973,28.809,-22.949
28.809,22.461,29.297,32.227,-5.859
22.461,104.492,28.809,27.832,56.152
22.461,57.617,22.949,25.391,46.875
19.043,35.156,20.508,20.508,0.488
14.16,48.828,19.043,11.23,56.641
21.484,65.918,22.949,21.484,33.691
27.832,62.012,25.391,27.344,-51.27
22.461,39.062,28.32,25.391,4.395
19.043,-7.324,16.113,21.484,34.668
35.645,-38.086,21.973,28.809,6.836
36.133,23.438,28.809,33.691,36.621
18.066,105.469,18.555,20.996,39.551
5.371,68.359,16.113,13.672,25.879
7.324,36.133,14.648,12.207,55.664
15.137,9.277,5.371,20.996,31.25
20.508,41.504,8.789,18.066,27.344
25.879,61.035,18.555,19.531,48.828
22.949,23.926,18.066,23.926,-13.672
18.066,16.113,12.207,14.648,-2.441
20.02,-2.441,10.254,17.578,36.133
22.461,-1.465,14.648,18.555,21.973
12.695,56.641,12.207,13.184,58.105
9.766,57.129,10.742,14.16,56.152
13.184,17.578,15.137,10.254,-5.859
19.531,-11.23,16.602,10.742,15.625
20.508,-33.203,10.742,11.23,52.246
13.672,46.875,16.113,12.207,7.812
10.742,66.406,15.625,19.043,-24.414
1.953,20.02,8.789,8.301,1.953
6.836,9.277,12.207,2.93,56.641
20.02,12.207,11.23,17.578,79.59
11.23,33.203,22.949,21.973,8.301
8.301,23.438,20.508,19.531,4.883
7.324,-4.395,6.836,12.695,-8.301
12.207,15.625,10.742,6.836,-61.523
25.879,-7.324,11.23,6.348,2.93
22.949,35.645,16.113,7.812,15.625
17.09,106.934,31.25,16.113,33.203
13.672,54.688,29.297,14.648,75.684
13.184,15.625,14.648,7.812,72.754
20.996,22.461,14.648,12.207,33.691
24.414,49.805,23.926,20.02,-10.742
19.531,64.941,21.973,19.043,12.207
11.719,32.227,18.555,18.066,30.273
16.602,-44.922,13.672,19.043,-16.113
25.879,-12.207,18.066,20.02,-12.207
21.484,79.59,29.297,22.461,0.977
24.414,84.961,26.855,22.949,1.953
24.414,51.758,25.879,18.555,32.715
15.137,32.715,20.508,12.207,26.855
25.391,-13.184,8.301,12.207,55.176
30.762,10.254,8.301,10.254,87.891
27.344,76.172,17.09,16.602,0.977
30.273,43.457,15.137,20.02,-32.715
26.855,23.438,13.672,13.184,-0.977
32.715,6.348,17.578,20.508,16.113
41.504,16.602,19.043,28.32,24.902
32.715,51.758,14.648,22.461,42.969
24.414,50.293,20.996,24.414,71.289
20.996,-6.348,15.625,23.438,26.367
