TP9,AF7,AF8,TP10,Right AUX
35.645,30.273,38.086,40.527,76.66
36.133,34.18,31.25,39.551,12.695
16.602,29.297,35.645,18.555,-41.016
19.531,24.414,38.086,13.184,-23.438
37.598,31.738,30.762,24.414,-33.691
31.738,33.691,27.832,26.367,-29.785
29.785,27.344,17.09,34.668,48.828
28.32,29.785,3.906,37.109,22.461
31.25,30.273,2.441,41.992,17.578
35.156,22.949,7.812,44.922,37.109
34.18,25.391,4.395,39.551,94.238
26.855,30.273,0,39.062,72.266
22.461,29.785,-2.93,36.621,37.109
33.203,26.855,-7.812,27.344,16.602
37.109,20.508,0.977,35.645,31.738
22.461,19.043,-4.395,41.504,62.988
14.648,21.484,-13.672,24.414,46.387
19.043,22.949,-13.672,24.414,39.062
23.926,23.926,-11.23,28.809,48.828
30.762,22.461,-6.348,25.391,16.602
32.227,24.902,-3.418,25.879,-38.574
15.625,27.344,6.836,30.273,28.809
3.418,28.32,12.207,21.973,44.434
8.789,24.902,5.859,14.16,20.508
28.32,24.902,4.883,21.973,45.898
26.367,26.367,7.812,26.855,36.621
14.16,28.32,4.883,28.809,21.484
19.043,29.785,0.488,36.621,4.883
19.043,29.297,0.977,27.344,-20.02
29.785,29.297,12.207,26.367,-6.348
24.902,31.738,11.719,30.273,5.859
9.277,32.227,4.883,17.578,19.043
17.578,33.691,9.277,20.02,36.621
18.555,40.039,1.465,21.484,33.203
17.09,35.645,5.859,16.602,1.465
24.902,38.086,5.371,20.02,28.32
46.875,38.086,-0.488,37.109,67.871
20.02,37.598,-2.441,18.555,72.754
22.949,37.598,-6.348,24.414,44.922
58.105,36.133,2.93,41.016,25.391
41.504,36.133,10.254,30.762,45.41
36.133,35.156,4.883,26.855,31.738
14.16,34.18,3.906,19.043,11.719
1.953,32.227,5.859,12.695,-2.441
25.391,33.691,0.488,10.254,8.789
45.898,35.156,-1.953,28.809,-4.883
32.715,34.668,0.977,37.109,13.672
13.184,37.109,-0.977,18.066,57.617
22.949,37.598,-4.883,15.625,50.781
34.18,29.785,1.953,8.301,60.547
32.715,36.621,1.465,16.113,17.578
32.227,38.086,-3.418,21.973,-1.953
31.25,36.621,6.836,15.625,52.246
36.621,38.086,16.113,20.02,1.465
44.922,36.133,20.996,20.996,-29.785
41.016,37.598,20.508,20.996,22.949
45.41,37.109,3.906,29.297,45.41
34.18,34.668,2.441,29.297,52.734
2.93,32.715,6.836,19.043,-45.41
21.973,35.645,7.324,23.926,-17.09
47.852,37.109,16.113,30.273,25.879
28.809,26.855,15.625,27.344,16.602
16.113,26.367,10.742,28.809,41.016
20.508,33.203,9.277,31.25,18.066
19.531,33.203,8.789,29.297,-20.996
21.973,35.156,7.324,28.809,-9.277
29.297,36.133,5.859,21.484,87.891
22.949,30.762,7.324,17.578,61.035
16.602,29.785,13.184,19.043,-22.461
3.906,30.762,14.648,9.277,7.812
28.32,33.203,6.348,26.367,20.508
42.969,34.668,0.488,21.484,-56.641
21.484,37.109,12.207,-6.348,-47.363
21.484,34.668,23.438,2.93,-1.465
23.438,25.879,24.902,24.414,18.066
33.203,23.438,27.832,27.832,74.219
24.414,30.273,19.531,5.371,70.801
18.066,40.039,14.648,7.812,53.223
2.441,41.016,24.414,2.93,32.715
-9.766,37.598,18.555,-2.441,3.906
11.719,32.715,15.625,-3.418,8.789
15.137,35.645,13.184,-11.23,12.207
2.93,35.156,13.184,-4.395,33.203
-1.953,34.18,14.16,-15.137,39.062
-12.207,36.133,13.184,-20.996,20.02
6.836,32.227,20.02,-1.465,35.156
20.508,24.414,22.949,3.906,0
-14.648,20.996,21.973,-16.113,-7.324
-9.766,22.461,21.973,-9.277,1.953
2.93,17.578,21.484,7.324,31.25
1.953,25.391,17.09,7.812,65.43
7.324,27.832,19.531,-3.906,-17.09
21.484,24.414,17.09,15.137,-19.043
25.879,20.02,25.879,21.484,35.645
6.348,17.09,33.691,2.93,5.859
12.695,23.926,33.203,12.695,5.371
44.922,31.738,20.996,30.762,33.203
24.902,31.25,7.324,19.531,28.32
6.348,26.855,10.254,13.184,23.926
9.277,24.414,16.602,15.625,51.27
8.789,28.32,25.879,6.836,70.801
20.508,26.367,29.297,10.742,28.32
24.902,32.227,22.949,9.766,23.438
27.344,34.18,26.855,7.324,56.152
23.438,21.973,26.367,15.625,76.172
9.277,23.926,20.508,3.418,89.355
20.996,28.32,25.879,0.977,63.965
32.227,23.438,21.973,22.461,45.898
17.578,23.926,13.184,24.902,5.859
9.277,22.461,12.207,12.695,18.066
11.23,18.066,6.836,6.836,85.938
25.879,20.508,5.859,14.16,85.938
26.367,25.391,5.371,10.254,31.738
7.324,24.414,7.324,-1.465,8.789
2.441,23.438,13.672,-2.93,21.484
1.953,27.344,5.371,0.488,52.734
10.742,28.809,6.348,11.719,36.133
22.461,29.785,18.555,23.438,38.086
20.996,28.32,16.113,17.09,43.457
1.953,21.484,13.184,8.301,47.363
4.395,27.344,5.859,14.648,40.527
23.926,33.691,4.883,11.23,15.625
22.949,31.738,9.766,9.277,-3.906
16.602,30.762,6.836,10.254,2.441
15.137,32.715,4.395,8.301,23.438
3.418,34.668,4.883,6.836,-7.324
11.23,31.738,6.836,18.555,35.156
28.32,34.18,6.836,20.996,89.844
17.09,22.949,7.324,20.996,21.973
4.395,15.625,21.973,29.785,-12.695
8.301,30.762,20.02,23.926,12.207
11.23,33.691,1.953,1.465,-25.391
25.391,31.738,4.395,-3.418,22.461
23.438,38.574,-1.465,-4.395,92.773
12.695,43.457,-2.93,-9.766,17.09
18.555,44.434,-2.441,-11.23,2.93
22.461,39.551,-13.184,-11.719,-5.859
33.203,45.898,-18.066,6.348,-27.832
33.203,50.781,-19.531,11.23,15.625
36.133,54.688,-24.414,6.836,23.926
28.809,53.223,-28.32,15.625,40.527
30.762,48.34,-24.902,17.578,70.801
41.992,47.363,-11.719,9.277,81.543
33.691,44.922,-14.16,13.184,65.918
31.738,45.898,-20.996,17.578,94.727
24.414,43.457,-18.555,6.348,80.566
22.949,39.062,-14.648,-5.859,38.086
50.293,41.992,-2.93,15.137,31.25
49.316,40.527,-6.348,26.367,-27.344
24.902,38.086,-14.648,13.184,33.203
22.461,39.062,-15.137,12.695,93.75
22.949,36.621,-14.16,20.508,17.578
25.391,33.691,-8.789,22.949,-8.789
24.414,32.227,-2.441,20.02,18.555
15.625,31.25,-0.977,15.625,51.758
20.02,31.738,2.93,20.508,43.945
18.555,32.227,1.953,16.113,46.875
31.25,33.203,3.418,12.695,11.719
41.016,33.203,-0.977,21.973,29.785
31.738,27.344,0,20.508,50.293
31.25,24.414,6.348,16.113,72.266
22.949,23.438,3.418,12.695,63.965
30.762,23.926,7.812,16.113,46.875
41.992,20.508,2.93,22.461,74.219
36.621,13.672,-3.906,17.09,52.246
34.668,15.625,-3.906,13.184,-1.953
26.855,13.672,-12.207,9.277,-35.645
37.598,10.742,-8.301,4.883,17.09
51.27,14.16,1.953,22.461,28.32
41.016,21.484,0.977,22.949,72.266
30.762,20.996,0,14.648,60.059
22.949,15.137,2.441,27.832,-0.977
23.926,15.625,-1.953,33.203,22.461
38.574,16.113,-4.883,24.902,13.184
35.156,15.137,-7.324,14.648,10.254
21.484,17.578,-2.441,3.418,22.949
17.09,18.066,7.812,4.395,-27.344
20.996,20.02,11.23,14.16,11.719
33.691,25.879,12.207,9.766,22.461
33.203,24.902,22.949,29.297,-14.648
26.367,21.973,24.902,29.785,-14.648
21.973,20.508,20.02,0.488,12.695
20.02,21.973,27.344,-2.93,41.504
24.902,22.461,40.527,4.395,48.828
34.18,22.461,41.992,20.508,42.969
27.344,26.855,42.969,21.484,72.266
13.184,29.785,41.504,8.789,76.66
17.578,27.344,31.738,11.23,60.547
38.086,25.391,42.969,8.789,43.457
37.109,21.973,46.875,0.977,5.371
26.855,24.414,40.039,24.414,19.531
20.02,35.156,47.852,20.508,55.664
17.578,35.156,52.734,3.906,25.879
32.227,34.668,61.035,4.883,-13.184
20.508,34.668,53.711,7.324,-23.926
5.859,33.203,55.176,9.766,-7.324
-0.977,32.227,62.988,-0.488,35.645
1.953,31.738,52.734,0.977,50.781
21.484,35.156,50.293,16.113,16.113
34.18,35.645,50.293,26.367,-29.785
25.879,34.18,49.316,20.996,0
20.508,34.18,44.434,29.297,29.297
21.484,37.109,45.898,32.227,25.879
30.762,36.133,47.852,21.484,64.453
39.062,37.109,41.016,20.996,70.312
33.691,40.527,37.598,31.25,42.969
21.973,40.039,40.039,30.273,45.41
15.625,37.109,40.527,38.086,70.801
31.25,35.645,41.504,37.598,28.32
46.387,35.156,40.527,30.273,-20.996
36.133,35.645,41.016,34.668,54.199
30.273,35.645,37.109,36.133,78.613
9.766,32.227,24.414,32.715,12.207
21.973,34.668,32.715,24.414,-35.645
42.48,35.645,43.945,29.785,31.738
32.227,33.203,30.762,34.18,48.828
21.973,33.203,24.414,23.926,9.277
11.23,31.25,24.902,21.973,46.387
18.066,27.832,22.949,24.414,14.648
43.457,35.645,23.926,32.227,12.695
39.551,41.016,25.391,40.039,32.715
14.648,36.621,16.602,26.367,52.246
4.883,34.18,13.672,22.949,-0.977
17.09,30.273,25.391,37.598,10.742
40.527,27.832,33.691,40.527,85.449
35.645,33.203,28.32,26.855,92.773
25.391,33.691,18.066,27.344,30.762
26.367,33.691,6.348,27.344,-10.742
18.066,37.109,8.301,20.996,13.184
26.367,33.203,21.973,24.414,29.297
35.156,33.203,20.508,18.555,24.902
31.738,35.156,21.484,17.09,17.578
21.484,32.715,23.926,25.879,20.996
10.254,34.668,19.043,20.508,23.438
28.32,35.156,25.391,14.16,66.895
37.109,33.203,32.227,16.602,72.754
23.438,38.086,32.227,20.02,-23.438
22.949,38.574,23.926,28.809,-94.727
26.367,41.016,18.555,24.902,16.602
31.738,41.992,17.09,17.09,38.574
40.039,39.062,8.789,32.227,9.766
36.133,38.086,4.883,21.973,24.414
20.508,36.133,5.371,5.371,32.715
18.066,35.156,4.883,16.113,54.688
36.621,35.156,8.301,11.719,26.855
45.898,33.691,9.277,9.766,14.16
28.32,33.203,13.184,14.648,-23.926
19.531,34.18,23.438,21.484,-82.52
23.438,28.32,20.996,30.762,-91.309
31.738,30.762,21.484,31.25,-53.711
40.039,32.715,29.785,26.367,-41.016
41.992,31.738,23.926,14.648,15.137
32.227,30.273,24.414,14.648,1.953
16.602,27.832,27.832,7.812,-51.27
25.391,29.297,23.438,11.23,-32.715
33.691,29.297,18.066,12.207,-9.277
33.691,31.25,13.184,19.043,-20.996
23.438,33.203,19.043,24.414,-0.488
11.23,33.691,23.926,11.23,71.777
27.344,38.086,26.855,20.508,73.242
47.363,43.945,37.598,27.344,88.867
30.273,41.992,27.344,20.02,80.078
17.09,39.062,21.973,12.695,50.781
11.719,33.203,27.344,12.207,37.109
22.461,31.738,21.973,9.277,37.598
44.434,32.715,26.367,18.066,59.57
31.25,29.297,26.367,26.367,80.566
22.949,33.691,21.484,17.578,47.852
28.809,33.691,21.973,17.578,0
24.414,35.156,16.602,18.066,39.062
27.344,35.156,24.414,17.09,57.129
27.832,32.715,14.648,27.344,46.875
21.973,35.645,2.441,26.367,71.777
22.949,32.227,6.348,13.672,68.848
17.578,29.785,-8.789,1.953,33.691
13.672,30.273,-10.742,3.418,46.875
27.832,29.297,-3.906,15.625,92.285
17.578,27.344,0.488,10.254,57.617
4.395,31.25,-1.953,13.184,26.367
11.719,38.574,-2.441,16.113,19.043
21.484,40.527,4.395,8.301,22.461
34.668,31.738,7.324,14.648,20.508
27.344,26.367,7.324,23.926,-2.93
26.855,32.227,7.324,26.855,19.043
15.625,34.668,8.789,14.648,82.031
8.789,34.18,10.254,-4.883,62.012
9.277,36.133,3.906,-10.742,32.715
4.395,32.715,3.906,-5.371,77.637
8.789,34.18,4.883,0.977,108.887
-6.836,38.086,-4.395,-6.836,92.773
10.254,34.18,0.488,-2.93,-10.254
11.23,33.691,14.16,-8.301,-36.133
18.555,33.691,12.207,2.93,62.5
12.207,35.156,3.418,3.906,68.848
-12.695,32.227,-5.371,-16.113,44.434
11.23,28.32,-8.301,1.465,42.48
37.109,35.156,-7.812,14.648,80.566
26.367,33.691,-13.184,2.93,72.266
20.02,30.273,0.488,5.371,21.973
13.672,30.762,6.348,6.836,5.859
6.836,30.762,-3.418,10.742,-20.02
30.762,27.832,-6.348,28.32,-15.625
23.438,28.809,-6.836,21.484,-9.766
5.371,30.762,4.395,13.184,-6.348
4.883,28.809,5.371,19.043,-28.32
19.531,29.297,8.301,20.02,36.133
37.109,28.809,20.02,19.043,59.082
25.391,31.738,15.137,17.578,18.066
22.949,31.738,18.066,18.066,43.457
36.133,30.762,20.508,28.32,15.137
24.902,32.715,17.578,19.043,-3.418
24.414,29.785,26.367,17.09,77.148
34.18,28.32,17.578,33.203,67.871
34.18,29.785,7.812,34.18,-33.691
27.344,28.809,12.695,35.645,-12.695
26.855,27.832,7.812,28.32,37.109
39.551,30.273,1.465,34.668,41.016
47.363,36.621,8.789,43.457,56.641
23.438,37.109,20.02,17.578,43.457
11.719,31.738,18.066,20.02,44.434
23.926,29.785,13.672,27.832,63.477
31.25,32.715,11.719,20.02,5.371
41.016,30.762,12.695,30.273,15.137
31.25,27.344,13.184,22.461,14.16
19.531,29.297,18.555,18.555,16.602
34.668,33.203,20.996,36.621,60.059
37.598,32.715,33.691,27.832,74.219
37.598,27.832,33.203,24.414,25.879
27.832,23.926,28.32,23.438,-23.926
15.625,25.879,24.414,20.02,-34.668
19.043,31.25,28.32,29.785,18.066
25.879,31.738,39.551,27.832,71.777
25.879,27.832,34.668,20.996,14.16
23.926,28.809,25.391,27.344,-5.859
15.137,30.273,22.949,24.414,40.039
-2.441,26.855,22.949,12.207,75.195
-0.488,26.367,17.578,6.348,49.805
15.625,25.879,12.207,10.742,-9.766
20.02,29.297,14.648,21.973,64.453
18.066,33.203,21.484,26.367,87.402
20.508,32.715,25.879,19.531,66.406
18.066,31.738,30.273,6.348,61.523
29.297,32.715,32.715,15.137,0
39.062,36.621,29.297,26.367,3.906
22.949,36.133,23.438,14.16,23.438
12.207,33.691,7.812,22.461,-20.02
21.973,32.715,2.93,33.691,5.371
37.598,32.227,15.137,20.996,79.102
39.062,32.715,15.137,28.809,21.973
28.809,31.738,12.207,25.879,24.414
26.855,28.809,11.719,20.508,55.176
23.926,32.227,5.859,22.949,25.879
14.648,33.203,11.719,16.113,32.715
11.719,28.32,16.113,21.484,58.594
9.766,29.785,16.113,21.973,81.055
4.883,31.738,20.02,17.578,23.926
12.695,32.715,21.484,17.09,-29.785
26.855,31.738,21.484,10.254,-15.625
29.297,32.227,16.113,11.23,25.391
26.855,30.762,15.625,23.438,5.371
25.391,32.715,20.996,20.508,-23.438
25.391,34.18,26.855,13.672,38.574
29.785,27.344,43.945,15.625,91.309
22.461,23.926,56.152,6.836,50.781
8.789,24.414,54.688,6.836,-13.672
9.766,26.367,56.641,13.672,17.578
17.09,28.32,60.059,20.508,12.695
28.809,29.785,70.312,11.719,32.715
36.133,26.855,69.336,24.902,61.523
28.809,26.855,60.059,18.555,33.203
12.695,30.762,61.035,-2.93,33.203
10.254,28.32,59.082,5.371,23.926
22.461,26.855,58.594,19.043,44.922
29.785,26.367,51.27,26.367,38.574
23.926,23.926,40.527,13.184,26.855
30.273,22.461,31.25,15.137,57.129
19.043,22.461,24.902,20.508,49.316
23.438,24.414,25.879,21.973,46.875
41.504,26.367,33.691,27.832,13.672
33.203,29.297,41.504,25.391,28.809
24.902,29.297,40.039,16.113,104.004
15.625,23.926,35.645,19.043,65.918
16.602,25.879,31.738,15.137,50.293
34.668,26.855,27.344,6.836,73.242
41.992,24.902,15.137,22.461,40.527
29.785,25.879,14.648,20.508,15.137
21.973,27.344,19.043,19.043,45.898
22.949,28.809,10.742,14.648,33.691
30.273,27.832,9.277,1.953,25.879
31.25,31.25,3.418,14.648,-11.719
27.832,33.691,5.371,20.02,21.973
23.438,35.645,8.301,21.973,69.824
20.02,29.297,4.395,21.973,-8.301
30.273,21.973,10.254,30.762,20.02
38.574,24.902,4.395,39.062,44.922
32.227,23.926,2.441,34.668,16.113
21.484,22.461,6.836,29.785,20.996
20.508,26.367,-4.395,27.344,32.227
32.715,28.809,-3.418,24.414,25.879
42.969,25.391,13.672,35.156,73.242
35.156,25.391,17.09,38.574,49.316
27.832,28.32,17.09,28.32,-20.996
31.738,30.273,17.09,18.555,16.113
35.156,27.344,23.926,18.066,7.324
36.621,24.902,24.414,26.855,-8.789
30.273,22.461,17.578,23.926,14.648
17.09,17.09,23.926,26.367,-27.344
7.812,20.02,22.949,18.066,15.137
17.578,24.902,16.113,15.625,38.574
36.133,27.832,6.348,26.367,27.832
25.391,27.344,2.93,31.25,33.203
11.719,26.855,7.812,24.414,86.426
3.418,22.461,9.766,7.812,122.07
24.414,20.996,17.578,17.09,52.734
37.109,23.438,25.879,31.25,-11.719
9.766,28.32,20.996,13.184,17.09
10.254,32.227,16.602,16.602,62.988
11.719,28.32,11.23,30.273,28.809
18.555,26.855,3.906,22.461,40.527
26.367,24.902,2.93,30.762,-2.441
19.531,24.414,3.906,28.809,-20.996
15.625,30.273,2.93,31.25,9.277
9.766,32.715,-1.465,32.715,-21.973
13.672,28.32,7.812,23.438,19.531
41.016,29.785,22.461,30.273,8.301
39.062,31.25,19.531,45.898,27.344
25.879,28.809,11.23,43.945,40.527
21.484,34.18,10.742,32.227,18.066
10.742,39.062,8.301,17.09,62.5
28.32,35.645,5.371,25.879,53.223
32.227,35.645,11.719,24.902,34.668
17.09,36.133,16.602,9.277,36.621
17.09,33.691,12.695,28.32,7.812
21.484,31.25,5.859,38.574,-24.902
33.203,29.785,1.953,31.25,-4.395
52.246,33.203,-0.488,30.762,-22.461
32.715,30.762,-6.348,35.645,-16.602
17.09,28.809,-9.766,25.391,23.926
24.414,30.762,-4.395,20.996,49.805
